patch_app	patch_type	patch_table_name	patch_columns_name	patch_source	patch_reference
spree	FOREIGN_KEY	spree_promotion_rules	promotion_id		spree_promotions.id
spree	FOREIGN_KEY	spree_stock_items	stock_location_id		spree_stock_locations.id
spree	FOREIGN_KEY	spree_shipping_rates	shipping_method_id		spree_shipping_methods.id
spree	FOREIGN_KEY	spree_product_option_types	option_type_id		spree_option_types.id
spree	FOREIGN_KEY	spree_adjustments	adjustable_id		spree_line_items.id
spree	FOREIGN_KEY	spree_option_type_prototypes	option_type_id		spree_option_types.id
spree	FOREIGN_KEY	friendly_id_slugs	sluggable_id		spree_products.id
spree	FOREIGN_KEY	spree_inventory_units	original_return_item_id		spree_return_items.id
spree	FOREIGN_KEY	spree_inventory_units	order_id		spree_orders.id
spree	FOREIGN_KEY	spree_shipping_method_categori	shipping_category_id		spree_shipping_categories.id
spree	FOREIGN_KEY	spree_inventory_units	variant_id		spree_variants.id
spree	FOREIGN_KEY	spree_taxons	taxonomy_id		spree_taxonomies.id
spree	FOREIGN_KEY	spree_products	shipping_category_id		spree_shipping_categories.id
spree	FOREIGN_KEY	spree_store_credits	type_id		spree_store_credit_types.id
spree	FOREIGN_KEY	spree_adjustments	order_id		spree_orders.id
spree	FOREIGN_KEY	spree_line_items	variant_id		spree_variants.id
spree	FOREIGN_KEY	spree_product_properties	property_id		spree_properties.id
spree	FOREIGN_KEY	spree_prices	variant_id		spree_variants.id
spree	FOREIGN_KEY	spree_stock_items	variant_id		spree_variants.id
spree	FOREIGN_KEY	spree_users	bill_address_id		spree_addresses.id
spree	FOREIGN_KEY	spree_orders	user_id		spree_users.id
spree	FOREIGN_KEY	spree_refunds	payment_id		spree_payments.id
spree	FOREIGN_KEY	spree_option_value_variants	option_value_id		spree_option_values.id
spree	FOREIGN_KEY	spree_product_properties	product_id		spree_products.id
spree	FOREIGN_KEY	spree_line_items	order_id		spree_orders.id
spree	FOREIGN_KEY	spree_users	ship_address_id		spree_addresses.id
spree	FOREIGN_KEY	spree_return_items	return_authorization_id		spree_return_authorizations.id
spree	FOREIGN_KEY	spree_products_taxons	product_id		spree_products.id
spree	FOREIGN_KEY	spree_shipping_method_zones	shipping_method_id		spree_shipping_methods.id
spree	FOREIGN_KEY	spree_product_promotion_rules	product_id		spree_products.id
spree	FOREIGN_KEY	spree_option_values	option_type_id		spree_option_types.id
spree	FOREIGN_KEY	spree_zone_members	zone_id		spree_zones.id
spree	FOREIGN_KEY	spree_order_promotions	promotion_id		spree_promotions.id
spree	FOREIGN_KEY	spree_option_value_variants	variant_id		spree_variants.id
spree	FOREIGN_KEY	spree_promotion_actions	promotion_id		spree_promotions.id
spree	FOREIGN_KEY	spree_variants	product_id		spree_products.id
spree	FOREIGN_KEY	spree_promotion_rule_taxons	taxon_id		spree_taxons.id
spree	FOREIGN_KEY	spree_order_promotions	order_id		spree_orders.id
spree	FOREIGN_KEY	spree_role_users	role_id		spree_roles.id
spree	FOREIGN_KEY	spree_zone_members	zoneable_id		spree_countries.id
spree	FOREIGN_KEY	spree_shipments	order_id		spree_orders.id
spree	FOREIGN_KEY	spree_shipping_method_zones	zone_id		spree_zones.id
spree	FOREIGN_KEY	spree_stock_movements	stock_item_id		spree_stock_items.id
spree	FOREIGN_KEY	spree_property_prototypes	property_id		spree_properties.id
spree	FOREIGN_KEY	spree_product_promotion_rules	promotion_rule_id		spree_promotion_rules.id
spree	FOREIGN_KEY	spree_inventory_units	shipment_id		spree_shipments.id
spree	FOREIGN_KEY	spree_prototype_taxons	taxon_id		spree_taxons.id
febs	FOREIGN_KEY	t_user_role	user_id		t_user.user_id
febs	FOREIGN_KEY	t_role_menu	menu_id		t_menu.menu_id
febs	FOREIGN_KEY	t_user	dept_id		t_dept.dept_id
febs	FOREIGN_KEY	t_user_role	role_id		t_role.role_id
febs	FOREIGN_KEY	t_role_menu	role_id		t_role.role_id
redmine	FOREIGN_KEY	enabled_modules	project_id		projects.id
redmine	FOREIGN_KEY	issues	project_id		projects.id
redmine	FOREIGN_KEY	journals	user_id		users.id
redmine	FOREIGN_KEY	attachments	container_id		messages.id
redmine	FOREIGN_KEY	documents	project_id		projects.id
redmine	FOREIGN_KEY	issue_relations	issue_from_id		issues.id
redmine	FOREIGN_KEY	changes	changeset_id		changesets.id
redmine	FOREIGN_KEY	member_roles	role_id		roles.id
redmine	FOREIGN_KEY	time_entries	user_id		users.id
redmine	FOREIGN_KEY	issues	fixed_version_id		versions.id
redmine	FOREIGN_KEY	changesets_issues	issue_id		issues.id
redmine	FOREIGN_KEY	members	project_id		projects.id
redmine	FOREIGN_KEY	wiki_contents	page_id		wiki_pages.id
redmine	FOREIGN_KEY	changeset_parents	parent_id		changesets.id
redmine	FOREIGN_KEY	issues	category_id		issue_categories.id
redmine	FOREIGN_KEY	issues	status_id		issue_statuses.id
redmine	FOREIGN_KEY	news	project_id		projects.id
redmine	FOREIGN_KEY	queries	project_id		projects.id
redmine	FOREIGN_KEY	custom_values	customized_id		issues.id
redmine	FOREIGN_KEY	member_roles	member_id		members.id
redmine	FOREIGN_KEY	messages	board_id		boards.id
redmine	FOREIGN_KEY	issues	priority_id		enumerations.id
redmine	FOREIGN_KEY	news	author_id		users.id
redmine	FOREIGN_KEY	changesets	repository_id		repositories.id
redmine	FOREIGN_KEY	groups_users	group_id		users.id
redmine	FOREIGN_KEY	versions	project_id		projects.id
redmine	FOREIGN_KEY	queries_roles	query_id		queries.id
redmine	FOREIGN_KEY	projects_trackers	project_id		projects.id
redmine	FOREIGN_KEY	wiki_pages	wiki_id		wikis.id
redmine	FOREIGN_KEY	boards	project_id		projects.id
redmine	FOREIGN_KEY	issues	author_id		users.id
redmine	FOREIGN_KEY	wikis	project_id		projects.id
redmine	FOREIGN_KEY	journals	journalized_id		issues.id
redmine	FOREIGN_KEY	workflows	new_status_id		issue_statuses.id
redmine	FOREIGN_KEY	custom_fields_projects	custom_field_id		custom_fields.id
redmine	FOREIGN_KEY	email_addresses	user_id		users.id
redmine	FOREIGN_KEY	custom_fields_roles	custom_field_id		custom_fields.id
redmine	FOREIGN_KEY	custom_fields_trackers	custom_field_id		custom_fields.id
redmine	FOREIGN_KEY	roles_managed_roles	managed_role_id		roles.id
redmine	FOREIGN_KEY	members	user_id		users.id
redmine	FOREIGN_KEY	custom_fields_roles	role_id		roles.id
redmine	FOREIGN_KEY	time_entries	activity_id		enumerations.id
redmine	FOREIGN_KEY	custom_fields_trackers	tracker_id		trackers.id
redmine	FOREIGN_KEY	changesets_issues	changeset_id		changesets.id
redmine	FOREIGN_KEY	projects_trackers	tracker_id		trackers.id
redmine	FOREIGN_KEY	issues	assigned_to_id		users.id
redmine	FOREIGN_KEY	wiki_content_versions	page_id		wiki_pages.id
redmine	FOREIGN_KEY	time_entries	project_id		projects.id
redmine	FOREIGN_KEY	changesets	user_id		users.id
redmine	FOREIGN_KEY	changeset_parents	changeset_id		changesets.id
redmine	FOREIGN_KEY	issues	tracker_id		trackers.id
redmine	FOREIGN_KEY	groups_users	user_id		users.id
redmine	FOREIGN_KEY	time_entries	issue_id		issues.id
redmine	FOREIGN_KEY	custom_values	custom_field_id		custom_fields.id
redmine	FOREIGN_KEY	repositories	project_id		projects.id
redmine	FOREIGN_KEY	watchers	user_id		users.id
redmine	FOREIGN_KEY	custom_fields_projects	project_id		projects.id
redmine	FOREIGN_KEY	queries_roles	role_id		roles.id
redmine	FOREIGN_KEY	issue_relations	issue_to_id		issues.id
guns	FOREIGN_KEY	sys_relation	menu_id		sys_menu.menu_id
halo	FOREIGN_KEY	post_categories	post_id		posts.id
halo	FOREIGN_KEY	post_tags	post_id		posts.id
diaspora	FOREIGN_KEY	contacts	user_id		users.id
diaspora	FOREIGN_KEY	notification_actors	person_id		people.id
diaspora	FOREIGN_KEY	likes	target_id		posts.id
diaspora	FOREIGN_KEY	poll_participations	poll_id		polls.id
diaspora	FOREIGN_KEY	share_visibilities	shareable_id		photos.id
diaspora	FOREIGN_KEY	taggings	tag_id		tags.id
diaspora	FOREIGN_KEY	participations	target_id		posts.id
diaspora	FOREIGN_KEY	comments	commentable_id		posts.id
diaspora	FOREIGN_KEY	mentions	person_id		people.id
diaspora	FOREIGN_KEY	blocks	person_id		people.id
diaspora	FOREIGN_KEY	polls	status_message_id		posts.id
diaspora	FOREIGN_KEY	taggings	taggable_id		posts.id
diaspora	FOREIGN_KEY	roles	person_id		people.id
diaspora	FOREIGN_KEY	participations	author_id		people.id
diaspora	FOREIGN_KEY	people	owner_id		users.id
diaspora	FOREIGN_KEY	mentions	mentions_container_id		posts.id
diaspora	FOREIGN_KEY	tag_followings	tag_id		tags.id
diaspora	FOREIGN_KEY	aspect_visibilities	shareable_id		posts.id
diaspora	UNIQUE	notifications	target_id,target_type	manual	
solidus	UNIQUE	spree_adjustments	source_id,source_type	manual	
diaspora	ENUM	taggings	taggable_type	manual	
diaspora	ENUM	posts	type	manual	
diaspora	ENUM	mentions	mentions_container_type		
diaspora	ENUM	notifications	type		
diaspora	ENUM	notifications	target_type		
diaspora	ENUM	share_visibilities	shareable_type		
diaspora	BOOLEAN	photos	pending		
diaspora	BOOLEAN	contacts	receiving		
diaspora	BOOLEAN	people	closed_account		
diaspora	ENUM	aspect_visibilities	shareable_type		
diaspora	BOOLEAN	photos	public		
discourse	ENUM	posts	post_type		
discourse	ENUM	category_users	notification_level		
discourse	ENUM	tag_group_permissions	permission_type		
discourse	ENUM	tag_users	notification_level		
discourse	ENUM	categories	search_priority		
discourse	ENUM	bookmarks	reminder_type		
groups	ENUM	groups	members_visibility_level		
discourse	ENUM	group_histories	action		
discourse	ENUM	directory_items	period_type		
discourse	ENUM	post_search_data	locale		
fatfreecrm	ENUM	taggings	taggable_type		
fatfreecrm	ENUM	opportunities	access		
fatfreecrm	ENUM	leads	status		
fatfreecrm	ENUM	contacts	access		
fatfreecrm	ENUM	campaigns	access		
gitlab	ENUM	ci_builds	type		
gitlab	ENUM	environments	state		
gitlab	ENUM	deployments	deployable_type		
gitlab	ENUM	last_visible_deployments_envir	status		
gitlab	ENUM	deployments	status		
homeland	ENUM	actions	user_type		
homeland	ENUM	actions	target_type		
homeland	ENUM	users	type		
lobsters	BOOLEAN	comments	is_deleted		
lobsters	BOOLEAN	comments	is_moderated		
lobsters	BOOLEAN	stories	is_expired		
redmine	ENUM	projects	status		
redmine	BOOLEAN	projects	is_public		
redmine	ENUM	journals	journalized_type		
redmine	ENUM	users	type		
redmine	ENUM	users	status		
redmine	ENUM	watchers	watchable_type		
redmine	BOOLEAN	custom_fields	visible		
redmine	ENUM	custom_fields	type		
redmine	ENUM	attachments	container_type		
redmine	BOOLEAN	issues_statuses	is_closed		
solidus	ENUM	spree_zone_members	zoneable_type		
solidus	ENUM	spree_adjustments	source_type		
solidus	BOOLEAN	spree_adjustments	eligible		
solidus	BOOLEAN	spree_stock_locations	active		
solidus	BOOLEAN	spree_variants	is_master		
solidus	BOOLEAN	spree_shipping_methods	available_to_all		
spree	ENUM	spree_adjustments	adjustable_type		
spree	ENUM	spree_adjustments	source_type		
spree	ENUM	spree_zone_members	zoneable_type		
spree	ENUM	spree_prices	currency		
spree	BOOLEAN	spree_variants	is_master		
spree	ENUM	zone_members_spree_countries_j	zoneable_type		
spree	BOOLEAN	spree_orders	considered_risky		
spree	ENUM	spree_orders	payment_state		
spree	ENUM	spree_orders	shipment_state		
guns	FOREIGN_KEY	sys_memu	pcode		sys_menu.code
guns	UNIQUE	sys_menu	code	manual	
discourse	ENUM	topic_users	notification_level		
homeland	FOREIGN_KEY	actions	target_id		nodes.id
shopizer	UNIQUE	user_group	user_id,group_id		
shopizer	UNIQUE	merchant_language	stores_merchant_id,languages_language_id		
shopizer	UNIQUE	permission_group	permission_id,group_id		
shopizer	UNIQUE	customer_group	customer_id,group_id		
broadleaf	UNIQUE	blc_admin_permission_xref	child_permission_id,admin_permission_id		
broadleaf	UNIQUE	blc_sku_fulfillment_excluded	sku_id,fulfillment_option_id		
broadleaf	UNIQUE	blc_admin_sec_perm_xref	admin_section_id,admin_permission_id		
broadleaf	UNIQUE	blc_sku_fee_xref	sku_fee_id,sku_id		
broadleaf	UNIQUE	blc_order_offer_code_xref	order_id,offer_code_id		
redmine	UNIQUE	changeset_parents	changeset_id,parent_id		
febs	UNIQUE	t_role_menu	role_id,menu_id		
febs	UNIQUE	t_user_role	user_id,role_id		
forest_blog	UNIQUE	article_category_ref	article_id,category_id		
pybbs	UNIQUE	topic_tag	topic_id,tag_id		
pybbs	UNIQUE	role_permission	role_id,permission_id		
pybbs	UNIQUE	collect	topic_id,user_id		
fatfreecrm	UNIQUE	group_users	group_id,user_id		
